SUMLEV,STATE,COUNTY,REGION,DIVISION,ctyname,STNAME,CENSUS2000POP,ESTIMATESBASE2000,POPESTIMATE2000,POPESTIMATE2001,POPESTIMATE2002,POPESTIMATE2003,POPESTIMATE2004,BIRTHS2000,BIRTHS2001,BIRTHS2002,BIRTHS2003,BIRTHS2004,DEATHS2000,DEATHS2001,DEATHS2002,DEATHS2003,DEATHS2004,INTERNATIONALMIG2000,INTERNATIONALMIG2001,INTERNATIONALMIG2002,INTERNATIONALMIG2003,INTERNATIONALMIG2004,INTERNALMIG2000,INTERNALMIG2001,INTERNALMIG2002,INTERNALMIG2003,INTERNALMIG2004,RESIDUAL2000,RESIDUAL2001,RESIDUAL2002,RESIDUAL2003,RESIDUAL2004,CENSUS2000GQPOP,GQESTIMATESBASE2000,GQPOPESTIMATES2000,GQPOPESTIMATES2001,GQPOPESTIMATES2002,GQPOPESTIMATES2003,GQPOPESTIMATES2004
50,50,27,1,1,Windsor County,Vermont,57418,57418,57500,57624,57902,58028,58023,110,531,512,524,527,110,510,538,556,616,3,39,39,39,39,77,81,275,128,42,2,-17,-10,-9,3,694,694,694,694,694,694,694
40,51,0,3,5,Virginia,Virginia,7078515,7079030,7104033,7185522,7273572,7365284,7459827,24112,99298,99135,100045,100678,13170,56759,56909,57320,57626,8927,26701,27607,26412,25891,5405,13473,19156,23769,25743,-271,-1224,-939,-1194,-143,231398,231398,231398,229421,234590,235476,236307
50,51,1,3,5,Accomack County,Virginia,38305,38305,38392,38616,38883,39093,39358,118,473,457,489,516,98,441,468,460,445,33,146,146,139,139,38,57,141,49,50,-4,-11,-9,-7,5,864,864,864,866,864,864,864
50,51,3,3,5,Albemarle County,Virginia,79236,84186,84607,85755,86464,87478,88726,250,1034,976,968,928,135,592,581,591,603,112,428,415,410,409,192,300,-91,240,507,2,-22,-10,-13,7,6454,6454,6454,6495,6263,6263,6263
50,51,5,3,5,Alleghany County,Virginia,12926,17215,17171,17050,16978,16789,16737,41,188,183,153,154,51,190,244,238,214,0,3,3,3,3,-33,-116,-11,-104,4,-1,-6,-3,-3,1,455,455,455,455,455,455,455
50,51,7,3,5,Amelia County,Virginia,11400,11400,11479,11601,11721,11747,11929,42,161,151,151,128,34,119,115,131,147,0,0,0,0,0,73,83,88,8,201,-2,-3,-4,-2,0,106,106,106,106,106,106,106
50,51,9,3,5,Amherst County,Virginia,31894,31894,31898,32028,31815,31972,31981,80,345,305,325,348,66,296,329,310,307,4,21,19,19,19,-14,68,-201,129,-55,0,-8,-7,-6,4,1972,1972,1972,1940,1893,1893,1893
50,51,11,3,5,Appomattox County,Virginia,13705,13705,13706,13848,13753,13757,13913,35,143,156,146,140,47,129,127,137,136,2,9,9,9,9,11,121,-129,-11,143,0,-2,-4,-3,0,135,135,135,135,135,135,135
50,51,13,3,5,Arlington County,Virginia,189453,189453,189249,189487,188690,187439,186117,636,2799,2792,2788,2693,249,1125,1107,1074,1015,936,3428,3382,3280,3264,-1492,-4864,-5845,-6213,-6231,-35,0,-19,-32,-33,4158,4158,4158,4277,4206,4186,4186
50,51,15,3,5,Augusta County,Virginia,65615,65615,65792,66258,66863,67631,68774,183,647,679,712,720,103,526,567,530,456,5,35,34,34,34,96,327,469,563,847,-4,-17,-10,-11,-2,1999,1999,1999,1943,1863,1863,1863
50,51,17,3,5,Bath County,Virginia,5048,5048,5042,5037,5040,5024,4984,11,42,35,36,37,11,65,62,60,54,7,19,19,19,19,-12,1,12,-11,-41,-1,-2,-1,0,-1,234,234,234,229,229,229,229
50,51,19,3,5,Bedford County,Virginia,60371,60371,60642,61209,61874,62760,63788,140,574,571,566,578,86,413,500,487,491,4,30,26,26,26,223,395,579,792,917,-10,-19,-11,-11,-2,376,376,376,377,357,357,357
50,51,21,3,5,Bland County,Virginia,6871,6871,6860,6944,6906,6975,7034,23,59,54,54,58,18,78,58,67,70,0,0,0,0,0,-15,103,-33,83,70,-1,0,-1,-1,1,638,638,638,666,678,678,678
50,51,23,3,5,Botetourt County,Virginia,30496,30496,30570,30671,31167,31482,31777,75,277,267,293,316,53,258,240,250,270,0,2,2,2,2,54,89,472,275,245,-2,-9,-5,-5,2,528,528,528,609,617,617,617
50,51,25,3,5,Brunswick County,Virginia,18419,18419,18427,18359,18358,18196,18194,51,204,178,186,200,52,189,206,239,244,2,15,15,15,15,10,-92,19,-122,26,-3,-6,-7,-2,1,2901,2901,2901,2906,3023,3023,3023
50,51,27,3,5,Buchanan County,Virginia,26978,26978,26822,26389,26044,25576,25200,54,255,239,231,246,68,285,331,324,297,0,6,6,6,6,-140,-406,-254,-378,-331,-2,-3,-5,-3,0,1205,1205,1205,1244,1309,1309,1309
50,51,29,3,5,Buckingham County,Virginia,15623,15623,15630,15847,15830,15872,15919,25,103,161,163,151,28,152,162,151,144,0,6,6,6,6,12,262,-20,28,31,-2,-2,-2,-4,3,2199,2199,2199,2245,2248,2248,2248
50,51,31,3,5,Campbell County,Virginia,51078,51078,51138,51178,51422,51486,51695,159,679,578,614,599,105,438,465,463,473,3,22,22,22,22,1,-206,119,-102,58,2,-17,-10,-7,3,504,504,504,508,501,501,501
50,51,33,3,5,Caroline County,Virginia,22121,22121,22136,22237,22616,23167,24019,64,258,279,288,310,31,224,234,220,209,2,11,11,11,11,-19,63,327,477,747,-1,-7,-4,-5,-7,578,578,578,604,572,572,572
50,51,35,3,5,Carroll County,Virginia,29245,29245,29293,29391,29289,29315,29495,49,260,288,294,303,62,309,297,315,320,0,11,11,11,11,64,145,-100,41,185,-3,-9,-4,-5,1,509,509,509,509,509,509,509
50,51,36,3,5,Charles City County,Virginia,6926,6926,6931,6961,7065,7141,7120,17,72,79,81,72,15,64,63,70,67,0,2,2,2,2,2,22,87,65,-28,1,-2,-1,-2,0,0,0,0,0,0,0,0
50,51,37,3,5,Charlotte County,Virginia,12472,12471,12458,12408,12496,12401,12412,38,166,146,147,157,27,175,165,159,140,1,8,8,8,8,-23,-44,101,-88,-17,-2,-5,-2,-3,3,231,231,231,241,268,268,268
50,51,41,3,5,Chesterfield County,Virginia,259903,259903,260997,265519,270772,276626,282925,885,3308,3377,3340,3341,359,1489,1521,1536,1579,141,521,520,507,504,429,2247,2918,3586,4036,-2,-65,-41,-43,-3,4239,4239,4239,4118,4386,4386,4386
50,51,43,3,5,Clarke County,Virginia,12652,12652,12708,13054,13221,13444,13852,32,116,123,113,102,32,115,132,134,136,0,11,11,11,11,57,333,168,236,432,-1,1,-3,-3,-1,312,312,312,388,338,338,338
50,51,45,3,5,Craig County,Virginia,5091,5091,5099,5076,5077,5120,5139,14,59,49,49,56,7,39,58,62,54,0,0,0,0,0,1,-41,11,57,16,0,-2,-1,-1,1,42,42,42,42,42,42,42
50,51,47,3,5,Culpeper County,Virginia,34262,34262,34494,35472,36904,38640,40192,103,471,506,503,526,73,326,330,304,288,16,74,72,71,71,190,765,1186,1475,1251,-4,-6,-2,-9,-8,1715,1715,1715,1687,1716,1716,1716
50,51,49,3,5,Cumberland County,Virginia,9017,9017,9006,8967,9037,9152,9178,18,90,112,102,98,25,78,68,73,70,0,10,9,9,9,-4,-57,19,78,-12,0,-4,-2,-1,1,36,36,36,36,36,36,36
50,51,51,3,5,Dickenson County,Virginia,16395,16395,16350,16263,16230,16201,16177,27,145,153,172,174,45,171,215,251,253,0,1,1,1,1,-27,-55,30,52,53,0,-7,-2,-3,1,137,137,137,151,137,137,137
50,51,53,3,5,Dinwiddie County,Virginia,24533,24533,24615,24443,24651,24892,25173,63,244,222,258,291,44,189,209,238,246,4,6,7,7,7,63,-221,196,219,226,-4,-12,-8,-5,3,998,998,998,890,861,861,861
50,51,57,3,5,Essex County,Virginia,9989,9989,9994,10031,10120,10305,10339,31,123,111,122,114,36,128,122,135,147,0,5,5,5,5,11,40,97,195,59,-1,-3,-2,-2,3,160,160,160,160,160,160,160
50,51,59,3,5,Fairfax County,Virginia,969749,969749,975174,986331,992361,996794,1003157,3620,14503,14353,14212,14135,1014,4213,4326,4307,4388,3180,11485,11364,10993,10940,-461,-10426,-15239,-16313,-14350,100,-192,-122,-152,26,10297,10297,10297,6750,6981,6981,6981
50,51,61,3,5,Fauquier County,Virginia,55139,55145,55579,57431,59484,61207,63255,161,681,723,728,755,87,419,403,386,406,20,76,77,77,77,344,1515,1664,1313,1633,-4,-1,-8,-9,-11,568,568,568,581,568,568,568
50,51,63,3,5,Floyd County,Virginia,13874,13874,13951,14139,14259,14376,14464,34,161,137,156,164,34,133,148,164,180,1,17,17,17,17,77,145,115,110,87,-1,-2,-1,-2,0,55,55,55,55,55,55,55
50,51,65,3,5,Fluvanna County,Virginia,20047,20047,20236,20998,22008,22954,23644,47,242,248,303,339,24,170,144,144,162,0,8,7,7,7,170,679,899,785,509,-4,3,0,-5,-3,931,931,931,931,931,931,931
50,51,67,3,5,Franklin County,Virginia,47286,47286,47465,48002,48533,49125,49841,140,534,549,515,511,99,441,454,433,410,3,9,9,9,9,138,441,433,507,609,-3,-6,-6,-6,-3,1046,1046,1046,1051,1072,1072,1072
50,51,69,3,5,Frederick County,Virginia,59209,59209,59593,61228,62959,64823,66611,207,789,749,813,759,89,443,426,429,433,14,47,47,48,48,254,1244,1367,1445,1419,-2,-2,-6,-13,-5,786,786,786,841,830,830,830
50,51,71,3,5,Giles County,Virginia,16657,16657,16705,16859,16921,16953,16989,72,219,204,208,225,51,179,198,212,240,0,1,1,1,1,27,115,58,37,51,0,-2,-3,-2,-1,95,95,95,95,95,95,95
50,51,73,3,5,Gloucester County,Virginia,34780,34780,34883,35324,35913,36688,37262,94,390,436,410,395,68,310,303,290,275,10,0,7,4,2,66,370,462,657,449,1,-9,-13,-6,3,334,334,334,357,341,341,341
50,51,75,3,5,Goochland County,Virginia,16863,16863,16936,17296,17695,18198,18753,39,208,195,190,204,42,151,144,152,157,0,13,13,13,13,78,293,338,455,497,-2,-3,-3,-3,-2,1388,1388,1388,1420,1550,1550,1550
50,51,77,3,5,Grayson County,Virginia,17917,16881,16887,16687,16694,16571,16490,44,155,169,170,160,55,226,182,197,212,2,10,10,10,10,14,-136,13,-104,-39,1,-3,-3,-2,0,127,127,127,127,127,127,127
50,51,79,3,5,Greene County,Virginia,15244,15244,15365,15760,16304,16719,17024,61,225,232,242,282,33,121,92,110,124,3,7,7,7,7,93,286,401,279,138,-3,-2,-4,-3,2,147,147,147,147,147,147,147
50,51,81,3,5,Greensville County,Virginia,11560,11560,11558,11533,11580,11556,11496,27,102,119,115,114,29,103,89,96,107,0,1,1,1,1,-2,-20,18,-43,-69,2,-5,-2,-1,1,3075,3075,3075,3071,3111,3111,3111
50,51,83,3,5,Halifax County,Virginia,37355,37350,37324,37033,36878,36648,36362,116,447,461,431,388,107,442,486,474,457,3,15,15,15,15,-39,-300,-140,-195,-236,1,-11,-5,-7,4,924,924,924,909,902,902,902
50,51,85,3,5,Hanover County,Virginia,86320,86320,87023,89021,91878,94030,96054,273,1078,1058,1060,1048,163,655,622,653,673,11,55,50,49,49,603,1541,2390,1711,1605,-21,-21,-19,-15,-5,2123,2123,2123,2107,2137,2137,2137
50,51,87,3,5,Henrico County,Virginia,262300,262300,263310,265898,268050,271608,276479,918,3757,3558,3724,3744,564,2392,2279,2301,2320,260,998,983,956,956,380,308,-74,1219,2487,16,-83,-36,-40,4,3812,3812,3812,3874,4011,4011,4011
50,51,89,3,5,Henry County,Virginia,57930,57930,57921,57607,57363,57098,56940,160,613,611,612,642,140,520,632,620,575,42,171,165,162,162,-72,-556,-382,-408,-394,1,-22,-6,-11,7,437,437,437,493,493,493,493
50,51,91,3,5,Highland County,Virginia,2536,2536,2534,2550,2467,2515,2482,1,21,14,16,22,11,25,39,33,32,0,0,0,0,0,8,20,-56,66,-23,0,0,-2,-1,0,0,0,0,0,0,0,0
50,51,93,3,5,Isle of Wight County,Virginia,29728,29728,29889,30362,30934,31917,32774,87,329,375,363,360,45,274,304,298,305,4,7,9,8,8,116,419,494,916,796,-1,-8,-2,-6,-2,180,180,180,180,180,180,180
50,51,95,3,5,James City County,Virginia,48102,48102,48489,49629,51380,53244,55502,104,465,508,465,458,71,348,403,419,442,14,62,63,59,58,352,978,1595,1771,2198,-12,-17,-12,-12,-14,1245,1245,1245,1240,1176,1176,1176
50,51,97,3,5,King and Queen County,Virginia,6630,6630,6621,6607,6579,6581,6775,12,74,62,65,68,18,75,73,75,94,0,0,0,0,0,-2,-11,-16,13,223,-1,-2,-1,-1,-3,0,0,0,0,0,0,0
50,51,99,3,5,King George County,Virginia,16803,16803,16914,17169,17816,18526,19355,57,216,240,254,279,31,118,130,122,134,9,4,11,9,6,77,158,526,573,681,-1,-5,0,-4,-3,355,355,355,355,355,355,355
50,51,101,3,5,King William County,Virginia,13146,13146,13207,13499,13793,14113,14334,36,196,181,194,216,27,135,140,136,122,1,8,7,7,7,53,228,247,258,120,-2,-5,-1,-3,0,99,99,99,99,99,99,99
50,51,103,3,5,Lancaster County,Virginia,11567,11567,11589,11490,11981,12039,12030,25,109,113,111,123,48,231,179,175,199,0,2,2,2,2,46,24,557,123,65,-1,-3,-2,-3,0,421,421,421,422,891,891,891
50,51,105,3,5,Lee County,Virginia,23589,23589,23544,23362,23597,23739,23846,52,248,242,239,232,70,295,290,290,307,0,5,3,3,3,-25,-134,281,193,179,-2,-6,-1,-3,0,235,235,235,235,247,247,247
50,51,107,3,5,Loudoun County,Virginia,169599,169599,173961,190086,203818,221150,239156,890,3716,3979,4112,4096,167,749,714,704,700,253,950,933,908,904,3488,12110,9546,13064,13820,-102,98,-12,-48,-114,851,851,851,892,881,881,881
50,51,109,3,5,Louisa County,Virginia,25627,25627,25757,26325,27114,28048,28802,79,322,340,334,322,62,262,267,296,322,0,5,5,5,5,117,506,716,897,752,-4,-3,-5,-6,-3,185,185,185,185,185,185,185
50,51,111,3,5,Lunenburg County,Virginia,13146,13146,13093,13074,13184,13124,13085,28,102,113,112,118,45,140,146,154,148,0,18,19,16,17,-36,7,126,-32,-28,0,-6,-2,-2,2,1191,1191,1191,1192,1234,1234,1234
50,51,113,3,5,Madison County,Virginia,12520,12520,12560,12709,12984,13089,13134,19,128,149,157,147,28,138,110,117,125,1,9,9,9,9,50,155,227,58,15,-2,-5,0,-2,-1,219,219,219,219,219,219,219
50,51,115,3,5,Mathews County,Virginia,9207,9207,9204,9232,9244,9263,9226,21,73,77,90,86,35,128,129,130,147,1,3,3,2,2,11,82,61,58,22,-1,-2,0,-1,0,69,69,69,69,69,69,69
50,51,117,3,5,Mecklenburg County,Virginia,32380,32380,32367,32400,32477,32507,32493,76,361,355,350,355,94,399,401,410,422,6,32,31,30,30,-2,47,96,65,24,1,-8,-4,-5,-1,1569,1569,1569,1601,1619,1619,1619
50,51,119,3,5,Middlesex County,Virginia,9932,9932,9967,10074,10095,10290,10489,22,83,60,77,101,36,153,142,139,145,3,17,15,16,15,48,159,91,243,230,-2,1,-3,-2,-2,259,259,259,313,245,245,245
50,51,121,3,5,Montgomery County,Virginia,83629,83681,83617,84009,83798,83846,83959,199,823,739,770,793,117,507,556,509,474,116,457,445,431,429,-263,-363,-832,-632,-637,1,-18,-7,-12,2,9160,9160,9160,9505,9291,9291,9291
50,51,125,3,5,Nelson County,Virginia,14445,14445,14478,14578,14709,14894,14902,37,174,131,147,162,41,166,170,200,206,1,2,2,2,2,35,95,169,239,50,1,-5,-1,-3,0,206,206,206,206,206,206,206
50,51,127,3,5,New Kent County,Virginia,13462,13462,13535,13890,14281,14917,15552,43,147,148,161,164,25,100,117,98,76,1,1,1,1,1,54,308,358,575,551,0,-1,1,-3,-5,396,396,396,396,396,396,396
50,51,131,3,5,Northampton County,Virginia,13093,13093,13063,13053,13062,13172,13303,27,171,172,140,149,48,209,211,204,196,5,45,45,43,44,-14,-14,6,134,136,0,-3,-3,-3,-2,367,367,367,382,367,367,367
50,51,133,3,5,Northumberland County,Virginia,12259,12268,12282,12342,12597,12719,12893,23,116,119,110,116,47,172,178,175,162,0,4,4,4,4,37,114,313,186,218,1,-2,-3,-3,-2,12,12,12,10,10,10,10
50,51,135,3,5,Nottoway County,Virginia,15725,15725,15743,15792,15682,15675,15625,57,182,175,200,211,51,207,194,188,191,5,23,23,23,23,7,55,-114,-40,-93,0,-4,0,-2,0,1656,1656,1656,1676,1585,1585,1585
50,51,137,3,5,Orange County,Virginia,25881,25881,26016,26553,27292,28051,28970,79,300,309,325,346,71,325,292,292,310,2,18,18,18,18,131,544,713,713,869,-6,0,-9,-5,-4,487,487,487,574,597,597,597
50,51,139,3,5,Page County,Virginia,23177,23177,23207,23248,23364,23645,23730,76,248,284,280,268,62,232,252,252,254,1,5,5,5,5,14,25,81,252,66,1,-5,-2,-4,0,260,260,260,260,262,262,262
50,51,141,3,5,Patrick County,Virginia,19407,19407,19418,19411,19313,19227,19239,43,142,159,168,180,46,204,207,208,195,3,22,22,20,20,11,38,-68,-62,5,0,-5,-4,-4,2,229,229,229,233,229,229,229
50,51,143,3,5,Pittsylvania County,Virginia,61745,61745,61784,61956,61765,61788,61752,172,749,722,683,617,153,606,649,646,619,12,47,47,46,46,9,6,-297,-50,-89,-1,-24,-14,-10,9,395,395,395,408,410,410,410
50,51,145,3,5,Powhatan County,Virginia,22377,22377,22615,23165,24263,25038,25866,67,278,257,278,288,28,124,151,135,130,0,0,0,0,0,202,399,991,636,672,-3,-3,1,-4,-2,2479,2479,2479,2387,2625,2625,2625
50,51,147,3,5,Prince Edward County,Virginia,19720,19720,19699,19648,20034,20142,20326,52,220,220,199,209,39,243,205,205,207,1,4,4,4,4,-36,-25,368,112,178,1,-7,-1,-2,0,3753,3753,3753,3829,3963,3963,3963
50,51,149,3,5,Prince George County,Virginia,33047,33124,33206,33882,33985,34262,34313,106,413,347,353,374,33,151,174,181,157,67,-12,35,21,6,-58,432,-97,89,-180,0,-6,-8,-5,8,5045,5045,5045,5108,5048,5048,5048
50,51,153,3,5,Prince William County,Virginia,280813,280813,283808,297644,310828,323867,336586,1276,5186,5567,5657,5744,273,1102,1173,1186,1223,478,1266,1329,1265,1236,1532,8472,7494,7350,6999,-18,14,-33,-47,-37,2389,2389,2389,2475,2323,2323,2323
50,51,155,3,5,Pulaski County,Virginia,35127,35127,35140,35191,34977,35066,35152,94,424,293,321,362,101,419,412,373,340,2,6,6,6,6,14,48,-96,141,56,4,-8,-5,-6,2,1112,1112,1112,1248,1258,1258,1258
50,51,157,3,5,Rappahannock County,Virginia,6983,6983,6969,7160,7151,7118,7171,17,93,76,77,68,18,69,76,72,71,0,1,1,1,1,-13,165,-9,-37,56,0,1,-1,-2,-1,10,10,10,20,11,11,11
50,51,159,3,5,Richmond County,Virginia,8809,8800,8794,8921,8982,8998,8990,21,73,96,97,95,35,96,110,119,135,0,11,11,11,11,9,142,66,29,19,-1,-3,-2,-2,2,1752,1752,1752,1828,1848,1848,1848
50,51,161,3,5,Roanoke County,Virginia,85778,85726,85763,86001,86508,87345,87679,193,808,1234,1010,814,230,854,881,930,925,30,120,117,115,116,40,193,51,657,326,4,-29,-14,-15,3,2256,2256,2256,2256,2265,2265,2265
50,51,163,3,5,Rockbridge County,Virginia,20808,20808,20848,20819,20853,20958,21084,49,156,203,216,228,51,162,192,231,253,0,1,1,1,1,42,-16,24,121,150,0,-8,-2,-2,0,204,204,204,181,181,181,181
50,51,165,3,5,Rockingham County,Virginia,67725,67714,67822,68424,68990,69539,70218,201,883,857,901,874,123,551,576,594,617,30,148,143,142,140,1,56,83,99,279,-1,66,59,1,3,1563,1563,1563,1484,1574,1574,1574
50,51,167,3,5,Russell County,Virginia,30308,29258,29288,29079,28963,28954,28893,82,295,287,301,316,68,337,327,326,332,0,6,5,5,5,15,-168,-76,15,-51,1,-5,-5,-4,1,440,440,440,466,461,461,461
50,51,169,3,5,Scott County,Virginia,23403,23403,23378,23214,23096,23024,22982,52,231,221,215,215,73,316,289,293,295,0,4,4,3,3,-7,-77,-50,7,32,3,-6,-4,-4,3,343,343,343,346,344,344,344
50,51,171,3,5,Shenandoah County,Virginia,35075,35075,35237,35732,36418,37180,38032,100,412,460,407,381,71,375,399,424,430,13,59,54,55,55,121,406,579,732,846,-1,-7,-8,-8,0,513,513,513,516,516,516,516
50,51,173,3,5,Smyth County,Virginia,33081,33081,33085,32905,32822,32717,32538,79,369,331,313,319,104,408,424,417,386,0,3,3,3,3,28,-135,11,1,-116,1,-9,-4,-5,1,1085,1085,1085,1113,1103,1103,1103
50,51,175,3,5,Southampton County,Virginia,17482,17482,17485,17495,17363,17386,17585,50,167,186,135,126,45,172,197,173,164,1,0,0,0,0,-2,23,-116,64,236,-1,-8,-5,-3,1,1565,1565,1565,1703,1660,1660,1660
50,51,177,3,5,Spotsylvania County,Virginia,90395,90395,91575,96741,102565,107682,111850,358,1362,1568,1612,1600,153,524,602,649,614,25,59,65,62,60,973,4240,4796,4114,3140,-23,29,-3,-22,-18,554,554,554,554,554,554,554
50,51,179,3,5,Stafford County,Virginia,92446,92446,93571,98398,104269,110236,114781,365,1386,1472,1534,1583,111,424,443,483,510,61,19,60,47,33,827,3820,4784,4888,3460,-17,26,-2,-19,-21,1494,1494,1494,1710,1697,1697,1697
50,51,181,3,5,Surry County,Virginia,6829,6829,6845,6858,6963,6985,6970,19,83,73,67,64,12,61,83,86,78,0,0,0,0,0,10,-6,115,43,-2,-1,-3,0,-2,1,0,0,0,0,0,0,0
50,51,183,3,5,Sussex County,Virginia,12504,12504,12488,12315,12127,11954,11914,33,129,125,121,115,22,153,127,137,148,0,11,11,11,11,-26,-157,-195,-166,-20,-1,-3,-2,-2,2,2543,2543,2543,2504,2390,2390,2390
50,51,185,3,5,Tazewell County,Virginia,44598,44598,44454,44158,44298,44531,44753,93,440,454,459,447,127,552,558,542,491,1,13,12,12,12,-110,-188,237,312,252,-1,-9,-5,-8,2,819,819,819,863,890,890,890
50,51,187,3,5,Warren County,Virginia,31584,31578,31721,32233,33064,33803,34377,105,415,437,434,444,86,284,286,328,325,0,8,8,8,8,124,377,674,631,448,0,-4,-2,-6,-1,546,546,546,608,603,603,603
50,51,191,3,5,Washington County,Virginia,51103,51103,51164,51243,51330,51570,52030,135,495,535,555,576,110,477,544,559,578,0,14,13,13,13,37,65,93,239,450,-1,-18,-10,-8,-1,1342,1342,1342,1360,1343,1343,1343
50,51,193,3,5,Westmoreland County,Virginia,16718,16718,16686,16639,16735,16985,17039,36,181,176,207,249,58,219,209,232,249,2,15,15,15,15,-13,-16,117,263,38,1,-8,-3,-3,1,105,105,105,105,105,105,105
50,51,195,3,5,Wise County,Virginia,40123,42209,42187,41925,41829,41726,41744,115,491,507,489,493,121,480,438,467,500,1,9,9,9,9,-21,-274,-171,-128,11,4,-8,-3,-6,5,3197,3197,3197,3159,3102,3102,3102
50,51,197,3,5,Wythe County,Virginia,27599,27599,27633,27677,27834,27967,28013,65,328,326,321,318,57,337,339,354,387,2,9,9,8,8,24,52,163,163,102,0,-8,-2,-5,5,410,410,410,410,410,410,410
50,51,199,3,5,York County,Virginia,56297,56297,56584,57853,59292,60105,60885,166,677,619,590,573,99,342,304,326,339,67,29,72,59,45,156,919,1057,497,501,-3,-14,-5,-7,0,627,627,627,609,638,621,621
50,51,510,3,5,Alexandria city,Virginia,128283,128283,129130,130402,129772,128673,128206,594,2466,2490,2588,2606,180,860,811,804,791,582,2133,2094,2027,2019,-152,-2455,-4396,-4888,-4268,3,-12,-7,-22,-33,1901,1901,1901,1884,1850,1850,1850
50,51,515,3,5,Bedford city,Virginia,6299,6299,6303,6320,6280,6252,6229,26,166,67,53,55,32,163,98,104,124,0,0,0,0,0,11,20,-7,24,43,-1,-6,-2,-1,3,609,609,609,609,609,609,609
50,51,520,3,5,Bristol city,Virginia,17367,17367,17301,17313,17097,17285,17308,46,202,177,175,176,39,252,261,255,286,3,12,13,12,12,-75,56,-142,260,116,-1,-6,-3,-4,5,632,632,632,632,658,658,658
50,51,530,3,5,Buena Vista city,Virginia,6349,6349,6361,6336,6297,6299,6230,20,97,72,55,39,22,79,75,87,85,1,2,2,2,2,14,-44,-38,33,-25,-1,-1,0,-1,0,291,291,291,293,262,262,262
